# Zini Age Mini  Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.00800 2.51e+07 10.2812299728   10.283  4.384  3.5954  0.399    6  0.000  0.381     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.029e-03 -6.191 -1.368 -3.442 -5.111 -5.998 -6.731 -7.798 -8.562 -8.740
0.00800 2.51e+07 10.2815313339   10.283  4.386  3.5952  0.397    6  0.000  0.381     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.029e-03 -6.194 -1.366 -3.441 -5.112 -6.000 -6.734 -7.802 -8.567 -8.745
0.00800 2.51e+07 10.2818508148   10.283  4.387  3.5950  0.395    6  0.000  0.381     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.029e-03 -6.198 -1.363 -3.441 -5.113 -6.002 -6.737 -7.806 -8.572 -8.750
0.00800 2.51e+07 10.2822141647   10.284  4.389  3.5948  0.392    6  0.000  0.381     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.029e-03 -6.203 -1.359 -3.440 -5.114 -6.004 -6.741 -7.811 -8.577 -8.756
0.00800 2.51e+07 10.2826843262   10.284  4.391  3.5945  0.389    6  0.000  0.381     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.029e-03 -6.208 -1.355 -3.440 -5.115 -6.007 -6.746 -7.817 -8.584 -8.763
0.00800 2.51e+07 10.2834138870   10.285  4.396  3.5939  0.382    6  0.000  0.381     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.029e-03 -6.220 -1.346 -3.439 -5.118 -6.013 -6.755 -7.830 -8.599 -8.779
0.00800 2.51e+07 10.2841405869   10.286  4.401  3.5933  0.375    6  0.000  0.381     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.029e-03 -6.232 -1.337 -3.438 -5.121 -6.019 -6.765 -7.843 -8.614 -8.795
0.00800 2.51e+07 10.2848663330   10.286  4.406  3.5927  0.368    6  0.000  0.381     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.029e-03 -6.244 -1.328 -3.437 -5.124 -6.026 -6.776 -7.856 -8.629 -8.811
0.00800 2.51e+07 10.2855825424   10.287  4.410  3.5922  0.360    6  0.000  0.381     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.029e-03 -6.256 -1.319 -3.436 -5.127 -6.032 -6.785 -7.869 -8.644 -8.826
0.00800 2.51e+07 10.2882289886   10.290  4.446  3.5880  0.308    6  0.000  0.381     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.030e-03 -6.346 -1.261 -3.433 -5.154 -6.082 -6.861 -7.967 -8.754 -8.943
0.00800 2.51e+07 10.2889623642   10.291  4.469  3.5855  0.276    6  0.000  0.381     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.030e-03 -6.402 -1.228 -3.433 -5.173 -6.115 -6.909 -8.029 -8.822 -9.015
0.00800 2.51e+07 10.2893466949   10.291  4.498  3.5824  0.234    7  0.000  0.381     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.132e-03 -1.000 8.030e-03 -6.476 -1.195 -3.435 -5.194 -6.155 -6.972 -8.109 -8.911 -9.110
0.00800 2.51e+07 10.2913131714   10.293  4.506  3.5817  0.223    7  0.000  0.381     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.131e-03 -1.000 8.030e-03 -6.496 -1.189 -3.435 -5.200 -6.165 -6.989 -8.130 -8.934 -9.134
0.00800 2.51e+07 10.2922077179   10.294  4.510  3.5813  0.218    7  0.000  0.381     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.131e-03 -1.000 8.030e-03 -6.504 -1.185 -3.435 -5.201 -6.169 -6.996 -8.140 -8.945 -9.145
0.00800 2.51e+07 10.2928409576   10.294  4.522  3.5800  0.201    7  0.000  0.381     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.131e-03 -1.000 8.030e-03 -6.534 -1.173 -3.433 -5.208 -6.182 -7.021 -8.172 -8.981 -9.184
0.00800 2.51e+07 10.2936258316   10.295  4.539  3.5782  0.177    7  0.000  0.381     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.131e-03 -1.000 8.030e-03 -6.577 -1.157 -3.432 -5.217 -6.203 -7.057 -8.219 -9.032 -9.238
0.00800 2.51e+07 10.2946081161   10.296  4.567  3.5753  0.136    7  0.000  0.381     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.937e-04 1.324e-03 3.131e-03 -1.000 8.031e-03 -6.649 -1.132 -3.432 -5.234 -6.238 -7.118 -8.297 -9.118 -9.329
0.00800 2.51e+07 10.2958345413   10.297  4.606  3.5713  0.082    7  0.000  0.380     0.00     0.00 -1         0      0.00 7.109e-01 2.811e-01 8.933e-04 1.324e-03 3.131e-03 -1.000 8.031e-03 -6.744 -1.100 -3.430 -5.257 -6.285 -7.198 -8.400 -9.233 -9.451
0.00800 2.51e+07 10.2972431183   10.299  4.644  3.5674  0.028    7  0.000  0.380     0.00     0.00 -1         0      0.00 7.108e-01 2.811e-01 8.914e-04 1.327e-03 3.131e-03 -1.000 8.031e-03 -6.841 -1.078 -3.422 -5.265 -6.320 -7.278 -8.505 -9.348 -9.572
0.00800 2.51e+07 10.2988748550   10.301  4.682  3.5634 -0.026    7  0.000  0.378     0.00     0.00 -1         0      0.00 7.100e-01 2.820e-01 8.859e-04 1.341e-03 3.122e-03 -1.000 8.019e-03 -6.936 -1.058 -3.403 -5.260 -6.345 -7.355 -8.611 -9.463 -9.694
0.00800 2.51e+07 10.3006095886   10.302  4.719  3.5594 -0.078    7  0.000  0.378     0.00     0.00 -1         0      0.00 7.076e-01 2.844e-01 8.788e-04 1.370e-03 3.098e-03 -1.000 8.061e-03 -7.028 -1.040 -3.379 -5.251 -6.368 -7.429 -8.713 -9.575 -9.813
0.00800 2.51e+07 10.3027286530   10.304  4.759  3.5554 -0.134    7  0.000  0.378     0.00     0.00 -1         0      0.00 7.056e-01 2.864e-01 8.738e-04 1.392e-03 3.080e-03 -1.000 8.009e-03 -7.127 -1.029 -3.357 -5.242 -6.393 -7.510 -8.823 -9.694 -9.939
0.00800 2.51e+07 10.3090448380   10.311  4.807  3.5507 -0.201    7  0.000  0.378     0.00     0.00 -1         0      0.00 7.020e-01 2.900e-01 8.676e-04 1.420e-03 3.057e-03 -1.000 8.057e-03 -7.248 -1.029 -3.312 -5.195 -6.396 -7.600 -8.958 -9.837 -10.090
0.00800 2.51e+07 10.3210334778   10.323  4.842  3.5474 -0.248    7  0.000  0.378     0.00     0.00 -1         0      0.00 6.958e-01 2.962e-01 8.603e-04 1.453e-03 3.031e-03 -1.000 8.000e-03 -7.334 -1.032 -3.282 -5.162 -6.399 -7.665 -9.055 -9.941 -10.199
0.00800 2.51e+07 10.3426380157   10.344  4.864  3.5455 -0.278    7  0.000  0.379     0.00     0.00 -1         0      0.00 6.891e-01 3.029e-01 8.525e-04 1.488e-03 3.002e-03 -1.000 8.000e-03 -7.390 -1.037 -3.268 -5.147 -6.406 -7.708 -9.117 -10.006 -10.269
